Generation,ID,Fitness
0,0,81
0,1,81
0,2,81
0,3,81
0,4,81
0,5,81
0,6,81
0,7,81
0,8,81
0,9,81
0,10,81
0,11,81
0,12,81
0,13,81
0,14,81
0,15,81
0,16,81
0,17,81
0,18,81
0,19,81
0,20,81
0,21,81
0,22,81
0,23,81
0,24,81
0,25,81
0,26,81
0,27,81
0,28,81
0,29,81
0,30,81
0,31,81
0,32,81
0,33,81
0,34,81
0,35,81
0,36,81
0,37,81
0,38,81
0,39,81
0,40,81
0,41,81
0,42,81
0,43,81
0,44,81
0,45,81
0,46,81
0,47,81
0,48,81
0,49,81
0,50,81
0,51,81
0,52,90
0,53,81
0,54,81
0,55,81
0,56,81
0,57,81
0,58,81
0,59,81
0,60,81
0,61,81
0,62,81
0,63,81
0,64,81
0,65,81
0,66,81
0,67,81
0,68,81
0,69,81
0,70,81
0,71,81
0,72,81
0,73,81
0,74,81
0,75,81
0,76,81
0,77,81
0,78,81
0,79,81
0,80,81
0,81,81
0,82,90
0,83,81
0,84,81
0,85,81
0,86,81
0,87,81
0,88,81
0,89,81
0,90,81
0,91,81
0,92,81
0,93,81
0,94,81
0,95,81
0,96,81
0,97,81
0,98,81
0,99,81
0,100,81
0,101,81
0,102,90
0,103,81
0,104,81
0,105,81
0,106,81
0,107,90
0,108,81
0,109,81
0,110,81
0,111,81
0,112,90
0,113,81
0,114,81
0,115,81
0,116,81
0,117,81
0,118,81
0,119,81
0,120,81
0,121,81
0,122,81
0,123,81
0,124,81
0,125,81
0,126,81
0,127,81
0,128,81
0,129,81
0,130,81
0,131,81
0,132,81
0,133,81
0,134,81
0,135,81
0,136,81
0,137,81
0,138,81
0,139,81
0,140,81
0,141,81
0,142,81
0,143,81
0,144,81
0,145,81
0,146,81
0,147,81
0,148,90
0,149,81
0,150,81
0,151,81
0,152,81
0,153,81
0,154,81
0,155,81
0,156,90
0,157,81
0,158,81
0,159,81
0,160,81
0,161,81
0,162,81
0,163,81
0,164,81
0,165,81
0,166,81
0,167,81
0,168,81
0,169,81
0,170,81
0,171,81
0,172,81
0,173,81
0,174,81
0,175,81
0,176,81
0,177,81
0,178,81
0,179,81
0,180,81
0,181,81
0,182,81
0,183,81
0,184,81
0,185,81
0,186,81
0,187,81
0,188,81
0,189,81
0,190,81
0,191,81
0,192,81
0,193,81
0,194,81
0,195,81
0,196,81
0,197,81
0,198,90
0,199,81
1,52,90
1,347,81
1,115,81
1,139,81
1,151,81
1,303,81
1,163,81
1,48,81
1,154,81
1,272,81
1,284,81
1,332,81
1,211,81
1,267,81
